id,type,typeName,commodityCode,commodityNameTH,unitName,curMonth,curYear,priceCur,priceVAT,createdAt
12322826,14,พระนครศรีอยุธยา,0401010102500000,เหล็กเส้นกลมผิวเรียบ SR.24 มอก. 20-2559 ขนาดเส้นผ่านศูนย์กลาง 25 มม.  ยาว 10 เมตร,ตัน,5,2569,20597.79,22039.63,2026-06-10T04:37:41.997544Z
12322916,14,พระนครศรีอยุธยา,0401020203000000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 12 มม. ยาว 10 เมตร,ตัน,5,2569,26311.36,28153.15,2026-06-10T04:37:41.997544Z
12322970,14,พระนครศรีอยุธยา,0401020203100000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 16 มม. ยาว 10 เมตร,ตัน,5,2569,24282.49,25982.26,2026-06-10T04:37:41.997544Z
12322997,14,พระนครศรีอยุธยา,0401020203200000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 20 มม. ยาว 10 เมตร,ตัน,5,2569,26908.01,28791.57,2026-06-10T04:37:41.997544Z
12323082,14,พระนครศรีอยุธยา,0401020203600000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 (Tempcore) มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 10 มม. ยาว 10 เมตร  ,ตัน,5,2569,20652.54,22098.22,2026-06-10T04:37:41.997544Z
12323114,14,พระนครศรีอยุธยา,0401020203700000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 (Tempcore) มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 12 มม. ยาว 10 เมตร ,ตัน,5,2569,20351.83,21776.46,2026-06-10T04:37:41.997544Z
12323121,14,พระนครศรีอยุธยา,0401020203800000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 (Tempcore) มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 16 มม. ยาว 10 เมตร,ตัน,5,2569,19862.78,21253.17,2026-06-10T04:37:41.997544Z
12323156,14,พระนครศรีอยุธยา,0401020203900000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 (Tempcore) มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 20 มม. ยาว 10 เมตร,ตัน,5,2569,19854.13,21243.92,2026-06-10T04:37:41.997544Z
12323213,14,พระนครศรีอยุธยา,0401020204000000,เหล็กเส้นกลมผิวข้ออ้อย SD.40 (Tempcore) มอก. 24-2559 ขนาดเส้นผ่านศูนย์กลาง 25 มม. ยาว 10 เมตร,ตัน,5,2569,20321.29,21743.78,2026-06-10T04:37:41.997544Z
12323253,14,พระนครศรีอยุธยา,0401030100100000,ลวดผูกเหล็ก   ศก.  1.25 มม.  (เบอร์ 18),กก.,5,2569,60.75,65.0,2026-06-10T04:37:41.997544Z
12323342,14,พระนครศรีอยุธยา,0402010100200000,เหล็กฉาก  หนา  4  มม.  ยาว   6  เมตร    ขนาด  40 x 40  มม.    น้ำหนัก 14.5 กก.,ท่อน,5,2569,299.07,320.0,2026-06-10T04:37:41.997544Z
12324063,14,พระนครศรีอยุธยา,0501010100100000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา  1.2  มม. ขนาด 1/2"" x 1/2"" ยาว 6 เมตร",ท่อน,5,2569,98.13,105.0,2026-06-10T04:37:41.997544Z
12324084,14,พระนครศรีอยุธยา,0501010100200000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา  1.2  มม.  ขนาด  3/4"" x 3/4""  ยาว 6 เมตร",ท่อน,5,2569,116.82,125.0,2026-06-10T04:37:41.997544Z
12324135,14,พระนครศรีอยุธยา,0501010100300000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา  1.2  มม.  ขนาด  1"" x 1""  ยาว 6 เมตร",ท่อน,5,2569,140.19,150.0,2026-06-10T04:37:41.997544Z
12324193,14,พระนครศรีอยุธยา,0501010100400000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา   2.0  มม.  ขนาด  1 1/2"" x 1 1/2""   ยาว 6 เมตร",ท่อน,5,2569,252.34,270.0,2026-06-10T04:37:41.997544Z
12324229,14,พระนครศรีอยุธยา,0501010100500000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา   2.0  มม.  ขนาด   2"" x 2""  ยาว 6 เมตร",ท่อน,5,2569,327.1,350.0,2026-06-10T04:37:41.997544Z
12324271,14,พระนครศรีอยุธยา,0501010100600000,"ท่อเหล็กกลวงสี่เหลี่ยมจัตุรัส   หนา   2.0  มม.  ขนาด  3"" x 3""  ยาว 6 เมตร",ท่อน,5,2569,514.02,550.0,2026-06-10T04:37:41.997544Z
12324381,14,พระนครศรีอยุธยา,0503010100100000,ท่อเหล็กเคลือบสังกะสี รวมข้อต่อตรง 1 อัน ประเภท BS-M   ยาว 6 เมตร   ศก. 1/2 นิ้ว,ท่อน,5,2569,238.32,255.0,2026-06-10T04:37:41.997544Z
12324429,14,พระนครศรีอยุธยา,0503010100200000,ท่อเหล็กเคลือบสังกะสี รวมข้อต่อตรง 1 อัน ประเภท BS-M   ยาว 6 เมตร   ศก. 3/4 นิ้ว,ท่อน,5,2569,302.8,324.0,2026-06-10T04:37:41.997544Z
12324476,14,พระนครศรีอยุธยา,0503010100300000,ท่อเหล็กเคลือบสังกะสี รวมข้อต่อตรง 1 อัน ประเภท BS-M   ยาว 6 เมตร   ศก. 1นิ้ว,ท่อน,5,2569,432.71,463.0,2026-06-10T04:37:41.997544Z
12324731,14,พระนครศรีอยุธยา,0504010100100000,ข้อต่อตรงเหล็กเคลือบสังกะสี  ศก.    1/2  นิ้ว,อัน,5,2569,12.15,13.0,2026-06-10T04:37:41.997544Z
12324792,14,พระนครศรีอยุธยา,0504010100200000,ข้อต่อตรงเหล็กเคลือบสังกะสี  ศก.    3/4  นิ้ว,อัน,5,2569,16.82,18.0,2026-06-10T04:37:41.997544Z
12324862,14,พระนครศรีอยุธยา,0504010100300000,ข้อต่อตรงเหล็กเคลือบสังกะสี  ศก.    1 นิ้ว,อัน,5,2569,29.44,31.5,2026-06-10T04:37:41.997544Z
12324914,14,พระนครศรีอยุธยา,0504020100100000,ข้อต่องอเหล็กเคลือบสังกะสี 90 องศา  ศก.    1/2 นิ้ว,อัน,5,2569,15.42,16.5,2026-06-10T04:37:41.997544Z
12324970,14,พระนครศรีอยุธยา,0504020100200000,ข้อต่องอเหล็กเคลือบสังกะสี 90 องศา  ศก.    3/4 นิ้ว,อัน,5,2569,21.5,23.0,2026-06-10T04:37:41.997544Z
12325003,14,พระนครศรีอยุธยา,0504020100300000,ข้อต่องอเหล็กเคลือบสังกะสี 90 องศา  ศก.    1 นิ้ว,อัน,5,2569,34.58,37.0,2026-06-10T04:37:41.997544Z
12325082,14,พระนครศรีอยุธยา,0504030100100000,สามทาง 90 องศาเหล็กเคลือบสังกะสี    ศก.  1/2 นิ้ว,อัน,5,2569,21.5,23.0,2026-06-10T04:37:41.997544Z
12325136,14,พระนครศรีอยุธยา,0504030100200000,สามทาง 90 องศาเหล็กเคลือบสังกะสี    ศก.  3/4 นิ้ว,อัน,5,2569,30.84,33.0,2026-06-10T04:37:41.997544Z
12325191,14,พระนครศรีอยุธยา,0504030100300000,สามทาง 90 องศาเหล็กเคลือบสังกะสี    ศก.  1 นิ้ว,อัน,5,2569,50.0,53.5,2026-06-10T04:37:41.997544Z
12326079,14,พระนครศรีอยุธยา,0506030100100000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1/2""   ตราท่อน้ำไทย",ท่อน,5,2569,57.48,61.5,2026-06-10T04:37:41.997544Z
12326139,14,พระนครศรีอยุธยา,0506030100200000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  3/4""   ตราท่อน้ำไทย",ท่อน,5,2569,71.96,77.0,2026-06-10T04:37:41.997544Z
12326169,14,พระนครศรีอยุธยา,0506030100300000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1""   ตราท่อน้ำไทย",ท่อน,5,2569,103.27,110.5,2026-06-10T04:37:41.997544Z
12326229,14,พระนครศรีอยุธยา,0506030100400000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  1 1/4""   ตราท่อน้ำไทย",ท่อน,5,2569,135.51,145.0,2026-06-10T04:37:41.997544Z
12326330,14,พระนครศรีอยุธยา,0506030100600000,"ท่อ พีวีซี  แข็ง ท่อประปา   ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง  2""   ตราท่อน้ำไทย",ท่อน,5,2569,242.06,259.0,2026-06-10T04:37:41.997544Z
12326884,14,พระนครศรีอยุธยา,0506030107900000,"ท่อ พีวีซี  แข็ง ท่อประปา  ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง   1/2""   ตรา  SCG",ท่อน,5,2569,46.73,50.0,2026-06-10T04:37:41.997544Z
12326901,14,พระนครศรีอยุธยา,0506030108000000,"ท่อ พีวีซี  แข็ง ท่อประปา  ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง   3/4""   ตรา  SCG",ท่อน,5,2569,56.07,60.0,2026-06-10T04:37:41.997544Z
12327006,14,พระนครศรีอยุธยา,0506030112200000,ท่อ พีวีซี  แข็ง ท่อประปา  ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง   2  นิ้ว  ตรา  SCG,ท่อน,5,2569,236.45,253.0,2026-06-10T04:37:41.997544Z
12327012,14,พระนครศรีอยุธยา,0506030112300000,ท่อ พีวีซี  แข็ง ท่อประปา  ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง   2  1/2  นิ้ว  ตรา  SCG,ท่อน,5,2569,416.82,446.0,2026-06-10T04:37:41.997544Z
12327016,14,พระนครศรีอยุธยา,0506030112400000,ท่อ พีวีซี  แข็ง ท่อประปา  ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง   3  นิ้ว  ตรา  SCG,ท่อน,5,2569,582.24,623.0,2026-06-10T04:37:41.997544Z
12327019,14,พระนครศรีอยุธยา,0506030112500000,ท่อ พีวีซี  แข็ง ท่อประปา  ชนิดปลายธรรมดา  ชั้น 13.5   ยาว  4  เมตร   เส้นผ่านศูนย์กลาง   4  นิ้ว  ตรา  SCG,ท่อน,5,2569,937.38,1003.0,2026-06-10T04:37:41.997544Z
12327210,14,พระนครศรีอยุธยา,0507010100100000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1/2""   ตราท่อน้ำไทย",อัน,5,2569,4.67,5.0,2026-06-10T04:37:41.997544Z
12327610,14,พระนครศรีอยุธยา,0507010101000000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1/2""   ตราช้าง",อัน,5,2569,4.67,5.0,2026-06-10T04:37:41.997544Z
12327678,14,พระนครศรีอยุธยา,0507010101100000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  3/4""   ตราช้าง",อัน,5,2569,5.61,6.0,2026-06-10T04:37:41.997544Z
12327708,14,พระนครศรีอยุธยา,0507010101200000,"ข้อต่อท่อ พีวีซี ตรง  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1""   ตราช้าง",อัน,5,2569,9.35,10.0,2026-06-10T04:37:41.997544Z
12327941,14,พระนครศรีอยุธยา,0507010106100000,"ข้อต่อท่อ พีวีซี  ตรง  สำหรับใช้กับท่อรับแรงดัน  เส้นผ่านศูนย์กลาง 1 1/4""  ตรา SCG",อัน,5,2569,7.01,7.5,2026-06-10T04:37:41.997544Z
12327976,14,พระนครศรีอยุธยา,0507010106700000,"ข้อต่อท่อ พีวีซี  ตรง  สำหรับใช้กับท่อรับแรงดัน  เส้นผ่านศูนย์กลาง  1/2""  ตรา 3A",อัน,5,2569,3.27,3.5,2026-06-10T04:37:41.997544Z
12327978,14,พระนครศรีอยุธยา,0507010106800000,"ข้อต่อท่อ พีวีซี  ตรง  สำหรับใช้กับท่อรับแรงดัน  เส้นผ่านศูนย์กลาง  3/4""  ตรา 3A",อัน,5,2569,4.21,4.5,2026-06-10T04:37:41.997544Z
12327980,14,พระนครศรีอยุธยา,0507010106900000,"ข้อต่อท่อ พีวีซี  ตรง  สำหรับใช้กับท่อรับแรงดัน  เส้นผ่านศูนย์กลาง  1""  ตรา 3A",อัน,5,2569,6.54,7.0,2026-06-10T04:37:41.997544Z
12328029,14,พระนครศรีอยุธยา,0507040100100000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1/2""   ตราท่อน้ำไทย",อัน,5,2569,5.61,6.0,2026-06-10T04:37:41.997544Z
12328077,14,พระนครศรีอยุธยา,0507040100200000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  3/4""   ตราท่อน้ำไทย",อัน,5,2569,7.01,7.5,2026-06-10T04:37:41.997544Z
12328109,14,พระนครศรีอยุธยา,0507040100300000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1""   ตราท่อน้ำไทย",อัน,5,2569,9.82,10.5,2026-06-10T04:37:41.997544Z
12328200,14,พระนครศรีอยุธยา,0507040100500000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1 1/2""   ตราท่อน้ำไทย",อัน,5,2569,14.02,15.0,2026-06-10T04:37:41.997544Z
12328242,14,พระนครศรีอยุธยา,0507040100600000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  2""   ตราท่อน้ำไทย",อัน,5,2569,18.69,20.0,2026-06-10T04:37:41.997544Z
12328428,14,พระนครศรีอยุธยา,0507040101000000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1/2""   ตราช้าง",อัน,5,2569,4.67,5.0,2026-06-10T04:37:41.997544Z
12328468,14,พระนครศรีอยุธยา,0507040101100000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  3/4""   ตราช้าง",อัน,5,2569,7.48,8.0,2026-06-10T04:37:41.997544Z
12328470,14,พระนครศรีอยุธยา,0507040101200000,"ข้อต่อท่อ พีวีซี  ข้องอ 90 องศา  สำหรับใช้กับท่อรับแรงดัน   เส้นผ่านศูนย์กลาง  1""   ตราช้าง",อัน,5,2569,11.21,12.0,2026-06-10T04:37:41.997544Z
12332791,14,พระนครศรีอยุธยา,0512020102000000,ท่อระบายน้ำคอนกรีตเสริมเหล็ก ปากลิ้นราง ชั้น 3  ยาว 1 เมตร  ศก. 0.40 ม.,ท่อน,5,2569,420.56,450.0,2026-06-10T04:37:41.997544Z
12332862,14,พระนครศรีอยุธยา,0512020102200000,ท่อระบายน้ำคอนกรีตเสริมเหล็ก ปากลิ้นราง ชั้น 3  ยาว 1  เมตร  ศก. 0.60 ม.,ท่อน,5,2569,700.93,750.0,2026-06-10T04:37:41.997544Z
12332907,14,พระนครศรีอยุธยา,0512020102300000,ท่อระบายน้ำคอนกรีตเสริมเหล็ก  ปากลิ้นราง ชั้น 3   ยาว  1 เมตร   ศก. 0.80  ม.,ท่อน,5,2569,1355.14,1450.0,2026-06-10T04:37:41.997544Z
12332924,14,พระนครศรีอยุธยา,0512020102400000,ท่อระบายน้ำคอนกรีตเสริมเหล็ก  ปากลิ้นราง ชั้น 3   ยาว  1  เมตร  ศก. 1.00 ม .,ท่อน,5,2569,2336.45,2500.0,2026-06-10T04:37:41.997544Z
12333768,14,พระนครศรีอยุธยา,0701010101100000,แผ่นฉนวนกันความร้อน  ขนาด  66 ซม. x 4 ม.  หนา 3 นิ้ว  ตราช้าง,แผ่น,5,2569,391.59,419.0,2026-06-10T04:37:41.997544Z
12333803,14,พระนครศรีอยุธยา,0801010100100000,กระเบื้องคอนกรีตมุงหลังคา  ซีแพคโมเนีย  ขนาด 33 x 42 ซม. สีแดง  เทา อิฐ น้ำตาล ตราช้าง,แผ่น,5,2569,14.95,16.0,2026-06-10T04:37:41.997544Z
12333840,14,พระนครศรีอยุธยา,0801010103100000,กระเบื้องคอนกรีตมุงหลังคา ตราเพชร ลอนโค้ง รุ่น CT รูปลอน Gran Onda ขนาด 33x42 ซม. หนา 2.90ซม. สีแดงชบา,แผ่น,5,2569,14.72,15.75,2026-06-10T04:37:41.997544Z
12333902,14,พระนครศรีอยุธยา,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,แผ่น,5,2569,39.25,42.0,2026-06-10T04:37:41.997544Z
12333944,14,พระนครศรีอยุธยา,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,แผ่น,5,2569,39.25,42.0,2026-06-10T04:37:41.997544Z
12334001,14,พระนครศรีอยุธยา,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,แผ่น,5,2569,48.6,52.0,2026-06-10T04:37:41.997544Z
12334003,14,พระนครศรีอยุธยา,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,แผ่น,5,2569,57.94,62.0,2026-06-10T04:37:41.997544Z
12334287,14,พระนครศรีอยุธยา,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,แผ่น,5,2569,67.76,72.5,2026-06-10T04:37:41.997544Z
12334332,14,พระนครศรีอยุธยา,0807010104300000,กระเบื้องหลังคาลอนคู่ ไฟเบอร์ซีเมนต์ ตราเพชร ขนาด 50 x 120 x 0.50 ซม. สีธรรมชาติ,แผ่น,5,2569,39.72,42.5,2026-06-10T04:37:41.997544Z
12334338,14,พระนครศรีอยุธยา,0807010104400000,กระเบื้องหลังคาลอนคู่ ไฟเบอร์ซีเมนต์ ตราห้าห่วง ขนาด 50 x 120 x 0.50 ซม. สีธรรมชาติ,แผ่น,5,2569,42.06,45.0,2026-06-10T04:37:41.997544Z
12334344,14,พระนครศรีอยุธยา,0807010104500000,กระเบื้องหลังคาลอนคู่ ไฟเบอร์ซีเมนต์ ตราโอฬาร รุ่น A0101G01 ขนาด 50 x 120 x 0.50 ซม. สีธรรมชาติ,แผ่น,5,2569,40.42,43.25,2026-06-10T04:37:41.997544Z
12334432,14,พระนครศรีอยุธยา,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,แผ่น,5,2569,46.73,50.0,2026-06-10T04:37:41.997544Z
12334614,14,พระนครศรีอยุธยา,0905010100100000,กระเบื้องซีเมนต์ใยหิน  แผ่นเรียบ  ขนาด 120 x 240 ซม.  หนา   4   มม.  ตราช้าง,แผ่น,5,2569,154.21,165.0,2026-06-10T04:37:41.997544Z
12334649,14,พระนครศรีอยุธยา,0905010100200000,กระเบื้องซีเมนต์ใยหิน  แผ่นเรียบ  ขนาด 120 x 240 ซม.  หนา  6   มม.  ตราช้าง,แผ่น,5,2569,236.45,253.0,2026-06-10T04:37:41.997544Z
12334737,14,พระนครศรีอยุธยา,0906010101300000,แผ่นยิปซัม ธรรมดา ไม่มีอลูมิเนียมฟอยล์ ขนาด  120 x 240 ซม. หนา 9 มม.  ตราช้าง,แผ่น,5,2569,140.19,150.0,2026-06-10T04:37:41.997544Z
12334952,14,พระนครศรีอยุธยา,0912010100200000,เหล็กแผ่นเรียบดำ   หนา  3  มม.  ขนาด 4' x 8'   หนัก  70  กก./แผ่น,แผ่น,5,2569,1495.33,1600.0,2026-06-10T04:37:41.997544Z
12334995,14,พระนครศรีอยุธยา,0912010100300000,เหล็กแผ่นเรียบดำ   หนา  6  มม.  ขนาด 4' x 8'   หนัก  140  กก./แผ่น,แผ่น,5,2569,2864.49,3065.0,2026-06-10T04:37:41.997544Z
12335034,14,พระนครศรีอยุธยา,0915010100400000,กระจกใส   หนา 5 มม.,ตร.ฟุต,5,2569,56.07,60.0,2026-06-10T04:37:41.997544Z
12335077,14,พระนครศรีอยุธยา,0915010100500000,กระจกใส   หนา 6 มม.,ตร.ฟุต,5,2569,65.42,70.0,2026-06-10T04:37:41.997544Z
12335164,14,พระนครศรีอยุธยา,0923010101100000,ไม้ฝาไฟเบอร์ซีเมนต์  ขนาด 15 x 300 x 0.8 ซม.  สีธรรมชาติ  ตรา ดูร่าวัน,แผ่น,5,2569,52.15,55.8,2026-06-10T04:37:41.997544Z
12335165,14,พระนครศรีอยุธยา,0923010101200000,ไม้ฝาไฟเบอร์ซีเมนต์  ขนาด 15 x 400 x 0.8 ซม.  สีเชอร์รี่  ตรา ดูร่าวัน,แผ่น,5,2569,71.96,77.0,2026-06-10T04:37:41.997544Z
12335166,14,พระนครศรีอยุธยา,0923010101300000,ไม้ฝาไฟเบอร์ซีเมนต์  ขนาด 20 x 300 x 0.8 ซม.  สีธรรมชาติ  ตรา ดูร่าวัน,แผ่น,5,2569,71.96,77.0,2026-06-10T04:37:41.997544Z
12335176,14,พระนครศรีอยุธยา,0927010100100000,แผ่นฝ้าไฟเบอร์ซีเมนต์  รุ่น ขอบตรง ขนาด   240 x 60 x 0.4 ซม.  ตรา  เฌอร่า,แผ่น,5,2569,73.83,79.0,2026-06-10T04:37:41.997544Z
12335177,14,พระนครศรีอยุธยา,0927010100200000,แผ่นฝ้าไฟเบอร์ซีเมนต์  รุ่น ขอบตรง ขนาด   120 x 120 x 0.4 ซม.  ตรา  เฌอร่า,แผ่น,5,2569,73.83,79.0,2026-06-10T04:37:41.997544Z
12335179,14,พระนครศรีอยุธยา,0927010100300000,แผ่นฝ้าไฟเบอร์ซีเมนต์  รุ่น ขอบตรง ขนาด   240 x 120 x 0.4 ซม.  ตรา  เฌอร่า,แผ่น,5,2569,147.66,158.0,2026-06-10T04:37:41.997544Z
